Chromosome	Window	Sample	Value
C1	34900000	PBE	3.215
C1	34900000	IPL	2.801
C1	34900000	PVI	2.801
C1	34900000	PRU	3.702
C1	34700000	FCA	5.487
C1	34700000	IPL	2.3449999999999998
C1	34700000	PBE	1.805
C1	34700000	PVI	1.805
C1	34700000	PRU	2.923
C1	35000000	FCA	5.492
C1	35000000	PRU	3.395
C1	35000000	PBE	2.0820000000000003
C1	35000000	PVI	2.0820000000000003
C1	35000000	IPL	2.447
C1	35100000	FCA	5.434
C1	35100000	PRU	3.341
C1	35100000	PBE	2.024
C1	35100000	PVI	2.024
C1	35100000	IPL	2.551
C1	35200000	FCA	5.452
C1	35200000	IPL	2.506
C1	35200000	PBE	1.968
C1	35200000	PVI	1.968
C1	35200000	PRU	3.232
C1	35700000	FCA	5.529
C1	35700000	IPL	2.078
C1	35700000	PBE	1.51
C1	35700000	PVI	1.51
C1	35700000	PRU	2.754
C1	35600000	FCA	5.445
C1	35600000	IPL	2.556
C1	35600000	PBE	2.001
C1	35600000	PVI	2.001
C1	35600000	PRU	3.1260000000000003
C1	35400000	FCA	5.432
C1	35400000	IPL	2.691
C1	35400000	PBE	2.164
C1	35400000	PVI	2.164
C1	35400000	PRU	3.189
C1	35300000	FCA	5.475
C1	35300000	IPL	2.703
C1	35300000	PBE	2.06
C1	35300000	PVI	2.06
C1	35300000	PRU	3.37
C1	35500000	FCA	5.509
C1	35500000	PRU	2.29
C1	35500000	IPL	1.968
C1	35500000	PVI	1.4449999999999998
C1	35500000	PBE	1.4449999999999998
C1	35800000	FCA	5.448
C1	35800000	PRU	3.098
C1	35800000	PBE	1.729
C1	35800000	PVI	1.729
C1	35800000	IPL	2.102
C1	35900000	FCA	5.468
C1	35900000	PRU	3.025
C1	35900000	IPL	2.096
C1	35900000	PVI	1.8339999999999999
C1	35900000	PBE	1.8339999999999999
C1	36100000	FCA	5.463
C1	36100000	IPL	2.341
C1	36100000	PBE	1.805
C1	36100000	PVI	1.805
C1	36100000	PRU	3.56
C1	36000000	FCA	5.457
C1	36000000	PRU	3.451
C1	36000000	IPL	1.7840000000000003
C1	36000000	PVI	1.7840000000000003
C1	36000000	PBE	2.536
C1	36300000	FCA	5.447
C1	36300000	IPL	2.17
C1	36300000	PBE	1.719
C1	36300000	PVI	1.719
C1	36300000	PRU	3.0540000000000003
C1	36200000	FCA	5.494000000000001
C1	36200000	PRU	3.9600000000000004
C1	36200000	IPL	2.116
C1	36200000	PVI	1.8769999999999998
C1	36200000	PBE	1.8769999999999998
C1	36500000	FCA	5.475
C1	36500000	PRU	2.964
C1	36500000	PBE	1.469
C1	36500000	PVI	1.469
C1	36500000	IPL	2.392
C1	36600000	FCA	5.463
C1	36600000	PRU	3.585
C1	36600000	IPL	2.753
C1	36600000	PVI	1.984
C1	36600000	PBE	1.984
C1	36700000	FCA	5.557
C1	36700000	IPL	2.342
C1	36700000	PBE	1.4120000000000001
C1	36700000	PVI	1.4120000000000001
C1	36700000	PRU	3.4299999999999997
C1	36400000	FCA	5.457999999999999
C1	36400000	PVI	2.761
C1	36400000	PBE	2.358
C1	36400000	IPL	2.358
C1	36400000	PRU	3.412
C1	36800000	FCA	5.43
C1	36800000	IPL	2.8160000000000003
C1	36800000	PBE	2.1340000000000003
C1	36800000	PVI	2.1340000000000003
C1	36800000	PRU	3.6310000000000002
C1	36900000	FCA	5.5649999999999995
C1	36900000	PRU	3.765
C1	36900000	IPL	2.379
C1	36900000	PVI	1.892
C1	36900000	PBE	1.892
C1	37000000	FCA	5.444
C1	37000000	IPL	2.608
C1	37000000	PBE	2.138
C1	37000000	PVI	2.138
C1	37000000	PRU	3.5389999999999997
C1	37100000	FCA	5.447
C1	37100000	PRU	3.093
C1	37100000	PBE	1.8270000000000002
C1	37100000	PVI	1.8270000000000002
C1	37100000	IPL	2.163
C1	37200000	FCA	5.445
C1	37200000	PRU	3.4619999999999997
C1	37200000	IPL	2.376
C1	37200000	PVI	1.817
C1	37200000	PBE	1.817
C1	37500000	FCA	5.449
C1	37500000	IPL	2.278
C1	37500000	PBE	1.7209999999999999
C1	37500000	PVI	1.7209999999999999
C1	37500000	PRU	3.2840000000000003
C1	37600000	FCA	5.475
C1	37600000	PBE	2.231
C1	37600000	IPL	1.9980000000000002
C1	37600000	PVI	1.9980000000000002
C1	37600000	PRU	2.854
C1	37800000	FCA	5.606
C1	37800000	IPL	2.659
C1	37800000	PBE	2.241
C1	37800000	PVI	2.241
C1	37800000	PRU	3.795
C1	37400000	FCA	5.502
C1	37400000	PRU	2.859
C1	37400000	PBE	1.532
C1	37400000	PVI	1.532
C1	37400000	IPL	2.228
C1	37700000	FCA	5.473
C1	37700000	IPL	2.497
C1	37700000	PBE	2.1479999999999997
C1	37700000	PVI	2.1479999999999997
C1	37700000	PRU	3.3029999999999995
C1	37300000	FCA	5.576
C1	37300000	IPL	2.839
C1	37300000	PBE	1.966
C1	37300000	PVI	1.966
C1	37300000	PRU	3.447
C1	37900000	FCA	5.622
C1	37900000	PBE	2.347
C1	37900000	IPL	2.045
C1	37900000	PVI	2.045
C1	37900000	PRU	3.5060000000000002
C1	38100000	FCA	5.442
C1	38100000	PRU	3.2079999999999997
C1	38100000	IPL	2.085
C1	38100000	PVI	1.703
C1	38100000	PBE	1.703
C1	38200000	FCA	5.489
C1	38200000	PRU	3.359
C1	38200000	PBE	1.564
C1	38200000	PVI	1.564
C1	38200000	IPL	2.283
C1	38000000	FCA	5.492
C1	38000000	IPL	2.4
C1	38000000	PBE	2.149
C1	38000000	PVI	2.149
C1	38000000	PRU	3.047
C1	38500000	FCA	5.453
C1	38500000	IPL	2.279
C1	38500000	PBE	1.704
C1	38500000	PVI	1.704
C1	38500000	PRU	3.193
C1	38400000	FCA	5.527
C1	38400000	PRU	3.167
C1	38400000	IPL	2.092
C1	38400000	PVI	1.4569999999999999
C1	38400000	PBE	1.4569999999999999
C1	38300000	FCA	5.4670000000000005
C1	38300000	PRU	3.053
C1	38300000	PBE	1.802
C1	38300000	PVI	1.802
C1	38300000	IPL	2.19
C1	38600000	FCA	5.504
C1	38600000	PRU	2.984
C1	38600000	PBE	1.859
C1	38600000	PVI	1.859
C1	38600000	IPL	2.2720000000000002
C1	38700000	FCA	5.428
C1	38700000	PRU	3.25
C1	38700000	IPL	2.012
C1	38700000	PVI	1.778
C1	38700000	PBE	1.778
C1	38800000	FCA	5.453
C1	38800000	PRU	3.374
C1	38800000	IPL	2.273
C1	38800000	PVI	1.7760000000000002
C1	38800000	PBE	1.7760000000000002
C1	38900000	FCA	5.506
C1	38900000	PRU	2.327
C1	38900000	PBE	1.7930000000000001
C1	38900000	PVI	1.7930000000000001
C1	38900000	IPL	2.562
C1	39000000	FCA	5.473
C1	39000000	IPL	2.2689999999999997
C1	39000000	PBE	1.687
C1	39000000	PVI	1.687
C1	39000000	PRU	2.98
C1	39200000	FCA	5.469
C1	39200000	IPL	2.352
C1	39200000	PBE	1.822
C1	39200000	PVI	1.822
C1	39200000	PRU	3.004
C1	39100000	FCA	5.459
C1	39100000	PRU	3.47
C1	39100000	PBE	1.9949999999999999
C1	39100000	PVI	1.9949999999999999
C1	39100000	IPL	2.549
C1	39300000	FCA	5.483
C1	39300000	PRU	3.566
C1	39300000	IPL	2.666
C1	39300000	PVI	2.194
C1	39300000	PBE	2.194
C1	39600000	FCA	5.497
C1	39600000	PRU	3.1850000000000005
C1	39600000	PBE	2.81
C1	39600000	PVI	1.8499999999999999
C1	39600000	IPL	1.8499999999999999
C1	39400000	FCA	5.498
C1	39400000	PRU	4.118
C1	39400000	PBE	2.094
C1	39400000	PVI	2.094
C1	39400000	IPL	2.418
C1	39700000	FCA	5.502
C1	39700000	PRU	2.826
C1	39700000	IPL	1.712
C1	39700000	PVI	1.712
C1	39700000	PBE	2.333
C1	39500000	FCA	5.475
C1	39500000	PRU	3.932
C1	39500000	PBE	2.109
C1	39500000	PVI	1.7950000000000002
C1	39500000	IPL	1.7950000000000002
C1	39800000	FCA	5.46
C1	39800000	PVI	2.493
C1	39800000	PBE	2.076
C1	39800000	IPL	2.076
C1	39800000	PRU	3.315
C1	39900000	FCA	5.471
C1	39900000	PRU	3.8830000000000005
C1	39900000	PBE	1.871
C1	39900000	IPL	1.871
C1	39900000	PVI	2.598
C1	40000000	FCA	5.4879999999999995
C1	40000000	PRU	2.6679999999999997
C1	40000000	PVI	2.022
C1	40000000	IPL	1.796
C1	40000000	PBE	1.796
C1	40200000	FCA	5.437
C1	40200000	PRU	3.692
C1	40200000	IPL	2.604
C1	40200000	PVI	2.287
C1	40200000	PBE	2.287
C1	40300000	FCA	5.43
C1	40300000	IPL	2.705
C1	40300000	PBE	2.427
C1	40300000	PVI	2.427
C1	40300000	PRU	3.665
C1	40400000	FCA	5.539000000000001
C1	40400000	PRU	3.382
C1	40400000	PBE	2.2110000000000003
C1	40400000	PVI	1.9619999999999997
C1	40400000	IPL	1.9619999999999997
C1	40100000	FCA	5.529
C1	40100000	IPL	2.568
C1	40100000	PBE	2.305
C1	40100000	PVI	2.305
C1	40100000	PRU	3.138
C1	40500000	FCA	5.491
C1	40500000	PRU	2.911
C1	40500000	PBE	2.06
C1	40500000	PVI	1.7399999999999998
C1	40500000	IPL	1.7399999999999998
C1	40600000	FCA	5.432
C1	40600000	PRU	3.354
C1	40600000	IPL	2.375
C1	40600000	PVI	1.8769999999999998
C1	40600000	PBE	1.8769999999999998
C1	40700000	FCA	5.457
C1	40700000	IPL	2.1069999999999998
C1	40700000	PBE	1.818
C1	40700000	PVI	1.818
C1	40700000	PRU	2.88
C1	40800000	FCA	5.506
C1	40800000	PVI	2.377
C1	40800000	PBE	2.261
C1	40800000	IPL	2.261
C1	40800000	PRU	3.109
C1	41000000	FCA	5.452
C1	41000000	PRU	3.4909999999999997
C1	41000000	PBE	1.8689999999999998
C1	41000000	PVI	1.8689999999999998
C1	41000000	IPL	2.2239999999999998
C1	40900000	FCA	5.457
C1	40900000	IPL	2.343
C1	40900000	PBE	2.095
C1	40900000	PVI	2.095
C1	40900000	PRU	3.595
C1	41100000	FCA	5.489999999999999
C1	41100000	PRU	4.148000000000001
C1	41100000	PBE	3.11
C1	41100000	PVI	2.621
C1	41100000	IPL	2.621
C1	41200000	FCA	5.539000000000001
C1	41200000	IPL	2.07
C1	41200000	PBE	1.737
C1	41200000	PVI	1.737
C1	41200000	PRU	2.782
C1	41400000	FCA	5.409
C1	41400000	IPL	2.6310000000000002
C1	41400000	PBE	2.351
C1	41400000	PVI	2.351
C1	41400000	PRU	2.92
C1	41300000	FCA	5.483
C1	41300000	PRU	3.225
C1	41300000	PBE	1.976
C1	41300000	PVI	1.976
C1	41300000	IPL	2.539
C1	41500000	FCA	5.550999999999999
C1	41500000	PRU	3.324
C1	41500000	IPL	2.692
C1	41500000	PVI	2.405
C1	41500000	PBE	2.405
C1	41600000	FCA	5.477
C1	41600000	PRU	3.04
C1	41600000	PVI	2.265
C1	41600000	IPL	1.9009999999999998
C1	41600000	PBE	1.9009999999999998
C1	41800000	FCA	5.432
C1	41800000	PRU	3.8600000000000003
C1	41800000	PBE	1.614
C1	41800000	PVI	1.614
C1	41800000	IPL	2.674
C1	41700000	FCA	5.436
C1	41700000	PRU	3.803
C1	41700000	IPL	2.5940000000000003
C1	41700000	PVI	1.7770000000000001
C1	41700000	PBE	1.7770000000000001
C1	41900000	FCA	5.4879999999999995
C1	41900000	PRU	3.567
C1	41900000	PBE	2.45
C1	41900000	PVI	2.45
C1	41900000	IPL	3.1530000000000005
C1	42000000	FCA	5.521
C1	42000000	IPL	2.452
C1	42000000	PBE	1.867
C1	42000000	PVI	1.867
C1	42000000	PRU	3.37
C1	42100000	FCA	5.45
C1	42100000	PRU	3.117
C1	42100000	PBE	2.085
C1	42100000	PVI	2.085
C1	42100000	IPL	2.3720000000000003
C1	42300000	FCA	5.504
C1	42300000	PRU	3.6900000000000004
C1	42300000	PBE	2.53
C1	42300000	PVI	2.53
C1	42300000	IPL	2.812
C1	42400000	FCA	5.466
C1	42400000	PRU	3.964
C1	42400000	PBE	2.5780000000000003
C1	42400000	PVI	2.5780000000000003
C1	42400000	IPL	2.752
C1	42500000	FCA	5.481
C1	42500000	PRU	3.492
C1	42500000	PBE	2.481
C1	42500000	PVI	2.481
C1	42500000	IPL	2.7720000000000002
C1	42200000	FCA	5.527
C1	42200000	PRU	2.791
C1	42200000	IPL	2.4170000000000003
C1	42200000	PVI	2.141
C1	42200000	PBE	2.141
C1	42600000	FCA	5.48
C1	42600000	IPL	2.5909999999999997
C1	42600000	PBE	2.196
C1	42600000	PVI	2.196
C1	42600000	PRU	3.447
C1	42700000	FCA	5.464
C1	42700000	IPL	2.367
C1	42700000	PBE	1.9109999999999998
C1	42700000	PVI	1.9109999999999998
C1	42700000	PRU	2.741
C1	42800000	FCA	5.452
C1	42800000	PRU	2.788
C1	42800000	IPL	2.383
C1	42800000	PVI	1.8339999999999999
C1	42800000	PBE	1.8339999999999999
C1	42900000	FCA	5.691
C1	42900000	IPL	2.795
C1	42900000	PRU	2.249
C1	42900000	PVI	1.7069999999999999
C1	42900000	PBE	1.7069999999999999
C1	43000000	FCA	5.511
C1	43000000	IPL	2.548
C1	43000000	PBE	1.9929999999999999
C1	43000000	PRU	1.9929999999999999
C1	43000000	PVI	2.379
C1	43100000	FCA	5.461
C1	43100000	PRU	3.6069999999999998
C1	43100000	PBE	2.36
C1	43100000	PVI	2.36
C1	43100000	IPL	2.999
C1	43200000	FCA	5.495
C1	43200000	IPL	2.7720000000000002
C1	43200000	PBE	2.156
C1	43200000	PVI	2.156
C1	43200000	PRU	3.4779999999999998
C1	43400000	FCA	5.54
C1	43400000	PRU	3.213
C1	43400000	PBE	1.9120000000000001
C1	43400000	PVI	1.9120000000000001
C1	43400000	IPL	2.3609999999999998
C1	43300000	FCA	5.728
C1	43300000	PRU	3.6790000000000003
C1	43300000	PBE	1.9619999999999997
C1	43300000	PVI	1.9619999999999997
C1	43300000	IPL	2.606
C1	43600000	FCA	5.518
C1	43600000	IPL	2.59
C1	43600000	PBE	2.236
C1	43600000	PVI	2.236
C1	43600000	PRU	3.032
C1	43500000	FCA	5.513
C1	43500000	PRU	3.1399999999999997
C1	43500000	PBE	1.8259999999999998
C1	43500000	PVI	1.8259999999999998
C1	43500000	IPL	2.315
C1	43700000	FCA	5.436
C1	43700000	PRU	3.435
C1	43700000	IPL	2.587
C1	43700000	PVI	2.005
C1	43700000	PBE	2.005
C1	43800000	FCA	5.468
C1	43800000	PRU	3.064
C1	43800000	IPL	2.401
C1	43800000	PVI	1.8659999999999999
C1	43800000	PBE	1.8659999999999999
C1	44000000	FCA	5.4879999999999995
C1	44000000	IPL	2.619
C1	44000000	PBE	2.2159999999999997
C1	44000000	PVI	2.2159999999999997
C1	44000000	PRU	3.18
C1	43900000	FCA	5.4399999999999995
C1	43900000	PRU	3.1460000000000004
C1	43900000	PBE	2.19
C1	43900000	PVI	2.19
C1	43900000	IPL	2.572
C1	44100000	FCA	5.665
C1	44100000	PRU	3.424
C1	44100000	PBE	1.991
C1	44100000	PVI	1.991
C1	44100000	IPL	2.731
C1	44200000	FCA	5.561
C1	44200000	IPL	2.1319999999999997
C1	44200000	PBE	1.805
C1	44200000	PVI	1.805
C1	44200000	PRU	2.794
C1	44300000	FCA	5.567
C1	44300000	IPL	2.328
C1	44300000	PBE	1.718
C1	44300000	PVI	1.718
C1	44300000	PRU	2.926
C1	44500000	FCA	5.489999999999999
C1	44500000	PVI	2.762
C1	44500000	PBE	2.3449999999999998
C1	44500000	IPL	2.3449999999999998
C1	44500000	PRU	3.19
C1	44400000	FCA	5.516
C1	44400000	PRU	3.177
C1	44400000	PBE	1.949
C1	44400000	PVI	1.949
C1	44400000	IPL	2.609
C1	44600000	FCA	5.492
C1	44600000	IPL	2.532
C1	44600000	PBE	2.103
C1	44600000	PVI	2.103
C1	44600000	PRU	3.107
C1	44800000	FCA	5.495
C1	44800000	PRU	2.606
C1	44800000	IPL	2.021
C1	44800000	PVI	1.6119999999999999
C1	44800000	PBE	1.6119999999999999
C1	44700000	FCA	5.779
C1	44700000	IPL	3.143
C1	44700000	PRU	2.784
C1	44700000	PVI	2.118
C1	44700000	PBE	2.118
C1	45000000	FCA	5.768
C1	45000000	PRU	3.282
C1	45000000	IPL	2.613
C1	45000000	PVI	2.092
C1	45000000	PBE	2.092
C1	45100000	FCA	5.731
C1	45100000	IPL	2.326
C1	45100000	PBE	1.744
C1	45100000	PVI	1.744
C1	45100000	PRU	2.907
C1	44900000	FCA	5.555000000000001
C1	44900000	IPL	2.3040000000000003
C1	44900000	PBE	1.5789999999999997
C1	44900000	PVI	1.5789999999999997
C1	44900000	PRU	2.994
C1	45600000	FCA	5.803
C1	45600000	PRU	3.072
C1	45600000	IPL	2.596
C1	45600000	PVI	1.925
C1	45600000	PBE	1.925
C1	45200000	FCA	5.545
C1	45200000	PRU	2.7439999999999998
C1	45200000	IPL	2.3
C1	45200000	PVI	1.72
C1	45200000	PBE	1.72
C1	45500000	FCA	5.492
C1	45500000	PRU	2.71
C1	45500000	IPL	2.338
C1	45500000	PVI	1.7760000000000002
C1	45500000	PBE	1.7760000000000002
C1	45300000	FCA	5.6930000000000005
C1	45300000	IPL	2.393
C1	45300000	PBE	1.636
C1	45300000	PVI	1.636
C1	45300000	PRU	2.8449999999999998
C1	45400000	FCA	5.972
C1	45400000	IPL	2.519
C1	45400000	PBE	1.857
C1	45400000	PVI	1.857
C1	45400000	PRU	3.06
C1	45800000	FCA	5.583
C1	45800000	IPL	2.451
C1	45800000	PBE	2.011
C1	45800000	PVI	2.011
C1	45800000	PRU	2.9739999999999998
C1	45700000	FCA	5.508
C1	45700000	PRU	2.9749999999999996
C1	45700000	IPL	2.276
C1	45700000	PVI	1.6340000000000001
C1	45700000	PBE	1.6340000000000001
C1	45900000	FCA	5.521
C1	45900000	IPL	2.147
C1	45900000	PBE	1.7610000000000001
C1	45900000	PVI	1.7610000000000001
C1	45900000	PRU	3.123
C1	46100000	FCA	5.572
C1	46100000	PRU	3.3360000000000003
C1	46100000	IPL	2.681
C1	46100000	PVI	1.833
C1	46100000	PBE	1.833
C1	46000000	FCA	5.72
C1	46000000	IPL	2.493
C1	46000000	PBE	1.899
C1	46000000	PVI	1.899
C1	46000000	PRU	3.6220000000000003
C1	46500000	FCA	5.4670000000000005
C1	46500000	PRU	3.064
C1	46500000	IPL	2.355
C1	46500000	PVI	1.7340000000000002
C1	46500000	PBE	1.7340000000000002
C1	46200000	FCA	5.4670000000000005
C1	46200000	PRU	3.096
C1	46200000	IPL	2.308
C1	46200000	PVI	1.8659999999999999
C1	46200000	PBE	1.8659999999999999
C1	46300000	FCA	5.478000000000001
C1	46300000	IPL	2.5309999999999997
C1	46300000	PBE	2.016
C1	46300000	PVI	2.016
C1	46300000	PRU	3.2239999999999998
C1	46600000	FCA	5.461
C1	46600000	IPL	2.403
C1	46600000	PBE	1.81
C1	46600000	PVI	1.81
C1	46600000	PRU	2.913
C1	46400000	FCA	5.579
C1	46400000	PRU	3.115
C1	46400000	IPL	2.4570000000000003
C1	46400000	PVI	1.936
C1	46400000	PBE	1.936
C1	46700000	FCA	5.813
C1	46700000	PRU	3.5540000000000003
C1	46700000	IPL	2.724
C1	46700000	PVI	1.97
C1	46700000	PBE	1.97
C1	46800000	FCA	5.47
C1	46800000	PRU	2.879
C1	46800000	IPL	2.3009999999999997
C1	46800000	PVI	1.9029999999999998
C1	46800000	PBE	1.9029999999999998
C1	47000000	FCA	5.614
C1	47000000	PRU	3.074
C1	47000000	IPL	2.442
C1	47000000	PVI	1.719
C1	47000000	PBE	1.719
C1	46900000	FCA	5.5120000000000005
C1	46900000	PRU	3.0949999999999998
C1	46900000	PBE	1.711
C1	46900000	PVI	1.711
C1	46900000	IPL	2.332
C1	47200000	FCA	5.495
C1	47200000	PRU	2.563
C1	47200000	IPL	2.0
C1	47200000	PVI	1.598
C1	47200000	PBE	1.598
C1	47300000	FCA	5.486
C1	47300000	PRU	2.731
C1	47300000	IPL	2.0
C1	47300000	PVI	1.683
C1	47300000	PBE	1.683
C1	47400000	FCA	5.721
C1	47400000	PRU	3.211
C1	47400000	PVI	2.329
C1	47400000	IPL	1.932
C1	47400000	PBE	1.932
C1	47100000	FCA	5.489
C1	47100000	PRU	3.1489999999999996
C1	47100000	PBE	2.104
C1	47100000	PVI	2.104
C1	47100000	IPL	2.4170000000000003
C1	47500000	FCA	5.461
C1	47500000	PRU	3.138
C1	47500000	IPL	2.214
C1	47500000	PVI	1.752
C1	47500000	PBE	1.752
C1	47800000	FCA	5.4719999999999995
C1	47800000	IPL	2.3800000000000003
C1	47800000	PBE	1.841
C1	47800000	PVI	1.841
C1	47800000	PRU	3.781
C1	47600000	FCA	5.562
C1	47600000	IPL	2.477
C1	47600000	PBE	1.8800000000000001
C1	47600000	PVI	1.8800000000000001
C1	47600000	PRU	3.4520000000000004
C1	47700000	FCA	5.553
C1	47700000	PRU	2.942
C1	47700000	PBE	1.798
C1	47700000	PVI	1.798
C1	47700000	IPL	2.323
C1	47900000	FCA	5.47
C1	47900000	PRU	2.9770000000000003
C1	47900000	IPL	2.177
C1	47900000	PVI	1.9109999999999998
C1	47900000	PBE	1.9109999999999998
C1	48000000	FCA	5.496
C1	48000000	PRU	3.288
C1	48000000	IPL	2.54
C1	48000000	PVI	1.854
C1	48000000	PBE	1.854
C1	48100000	FCA	5.510000000000001
C1	48100000	IPL	2.292
C1	48100000	PBE	1.636
C1	48100000	PVI	1.636
C1	48100000	PRU	3.025
C1	48200000	FCA	5.452
C1	48200000	IPL	2.64
C1	48200000	PBE	2.22
C1	48200000	PVI	2.22
C1	48200000	PRU	3.125
C1	48300000	FCA	5.466
C1	48300000	IPL	2.255
C1	48300000	PBE	1.806
C1	48300000	PVI	1.806
C1	48300000	PRU	3.009
C1	48400000	FCA	5.5440000000000005
C1	48400000	PRU	3.276
C1	48400000	IPL	2.3609999999999998
C1	48400000	PVI	1.9269999999999998
C1	48400000	PBE	1.9269999999999998
C1	48500000	FCA	5.478000000000001
C1	48500000	IPL	2.674
C1	48500000	PBE	1.957
C1	48500000	PVI	1.957
C1	48500000	PRU	3.324
C1	48600000	FCA	5.4670000000000005
C1	48600000	IPL	2.414
C1	48600000	PBE	1.881
C1	48600000	PVI	1.881
C1	48600000	PRU	2.949
C1	48900000	FCA	5.562
C1	48900000	PRU	3.159
C1	48900000	PBE	1.659
C1	48900000	PVI	1.659
C1	48900000	IPL	2.4899999999999998
C1	48700000	FCA	5.615
C1	48700000	IPL	2.6870000000000003
C1	48700000	PBE	2.3009999999999997
C1	48700000	PVI	2.3009999999999997
C1	48700000	PRU	3.0429999999999997
C1	48800000	FCA	5.494000000000001
C1	48800000	IPL	2.322
C1	48800000	PBE	1.822
C1	48800000	PVI	1.822
C1	48800000	PRU	3.0589999999999997
C1	49000000	FCA	5.494000000000001
C1	49000000	PRU	3.35
C1	49000000	PBE	2.0549999999999997
C1	49000000	PVI	2.0549999999999997
C1	49000000	IPL	2.5180000000000002
C1	49200000	FCA	5.46
C1	49200000	IPL	2.822
C1	49200000	PBE	2.028
C1	49200000	PVI	2.028
C1	49200000	PRU	3.211
C1	49100000	FCA	5.525
C1	49100000	IPL	2.455
C1	49100000	PBE	1.939
C1	49100000	PVI	1.939
C1	49100000	PRU	2.835
C1	49300000	FCA	5.561
C1	49300000	PRU	3.3029999999999995
C1	49300000	PBE	2.179
C1	49300000	PVI	2.179
C1	49300000	IPL	2.5090000000000003
C1	49500000	FCA	5.473
C1	49500000	PRU	3.666
C1	49500000	IPL	2.401
C1	49500000	PVI	2.401
C1	49500000	PBE	2.792
C1	49400000	FCA	5.444
C1	49400000	PRU	3.3230000000000004
C1	49400000	IPL	2.196
C1	49400000	PVI	1.6420000000000001
C1	49400000	PBE	1.6420000000000001
C1	49600000	FCA	5.477
C1	49600000	IPL	2.341
C1	49600000	PBE	1.963
C1	49600000	PVI	1.963
C1	49600000	PRU	3.404
C1	49900000	FCA	5.476
C1	49900000	PRU	2.948
C1	49900000	PBE	2.112
C1	49900000	IPL	2.112
C1	49900000	PVI	2.346
C1	49800000	FCA	5.462
C1	49800000	IPL	2.375
C1	49800000	PBE	1.976
C1	49800000	PVI	1.976
C1	49800000	PRU	3.184
C1	49700000	FCA	5.483
C1	49700000	PRU	2.863
C1	49700000	IPL	2.023
C1	49700000	PVI	1.693
C1	49700000	PBE	1.693
C1	50000000	FCA	5.734999999999999
C1	50000000	PRU	3.4070000000000005
C1	50000000	IPL	2.469
C1	50000000	PVI	2.128
C1	50000000	PBE	2.128
C1	50300000	FCA	5.448
C1	50300000	PRU	3.085
C1	50300000	PBE	1.862
C1	50300000	PVI	1.862
C1	50300000	IPL	2.404
C1	50500000	FCA	5.444
C1	50500000	PRU	3.7830000000000004
C1	50500000	PVI	2.659
C1	50500000	IPL	2.3689999999999998
C1	50500000	PBE	2.3689999999999998
C1	50200000	FCA	5.486
C1	50200000	PRU	3.501
C1	50200000	PBE	1.965
C1	50200000	PVI	1.965
C1	50200000	IPL	2.588
C1	50100000	FCA	5.463
C1	50100000	IPL	2.385
C1	50100000	PBE	2.004
C1	50100000	PVI	2.004
C1	50100000	PRU	3.0700000000000003
C1	50400000	FCA	5.469
C1	50400000	IPL	2.585
C1	50400000	PBE	1.7919999999999998
C1	50400000	PVI	1.7919999999999998
C1	50400000	PRU	3.2710000000000004
C1	50700000	FCA	5.502
C1	50700000	PRU	3.486
C1	50700000	PBE	2.054
C1	50700000	PVI	2.054
C1	50700000	IPL	2.646
C1	50600000	FCA	5.558
C1	50600000	PRU	3.422
C1	50600000	PBE	1.908
C1	50600000	PVI	1.908
C1	50600000	IPL	2.453
C1	50800000	FCA	5.54
C1	50800000	IPL	2.6270000000000002
C1	50800000	PBE	1.559
C1	50800000	PVI	1.559
C1	50800000	PRU	3.27
C1	50900000	FCA	5.461
C1	50900000	PRU	3.1220000000000003
C1	50900000	IPL	2.375
C1	50900000	PVI	1.847
C1	50900000	PBE	1.847
C1	51000000	FCA	5.459
C1	51000000	IPL	2.41
C1	51000000	PBE	2.024
C1	51000000	PVI	2.024
C1	51000000	PRU	3.396
C1	51100000	FCA	5.491
C1	51100000	PRU	3.404
C1	51100000	PBE	2.548
C1	51100000	PVI	2.145
C1	51100000	IPL	2.145
C1	51300000	FCA	5.45
C1	51300000	IPL	2.677
C1	51300000	PBE	2.0389999999999997
C1	51300000	PVI	2.0389999999999997
C1	51300000	PRU	3.092
C1	51400000	FCA	5.731
C1	51400000	IPL	2.33
C1	51400000	PBE	2.043
C1	51400000	PVI	2.043
C1	51400000	PRU	3.136
C1	51200000	FCA	5.5329999999999995
C1	51200000	PVI	2.378
C1	51200000	PBE	2.085
C1	51200000	IPL	2.085
C1	51200000	PRU	3.361
C1	51600000	FCA	5.439
C1	51600000	PRU	3.866
C1	51600000	IPL	2.471
C1	51600000	PVI	2.471
C1	51600000	PBE	2.778
C1	51500000	FCA	5.452
C1	51500000	PRU	3.079
C1	51500000	IPL	2.619
C1	51500000	PVI	2.011
C1	51500000	PBE	2.011
C1	51700000	FCA	5.449
C1	51700000	PRU	3.324
C1	51700000	PBE	2.06
C1	51700000	PVI	2.06
C1	51700000	IPL	2.6470000000000002
C1	51800000	FCA	5.494000000000001
C1	51800000	IPL	2.52
C1	51800000	PBE	1.213
C1	51800000	PVI	1.213
C1	51800000	PRU	3.636
C1	51900000	FCA	5.47
C1	51900000	PRU	3.0620000000000003
C1	51900000	PBE	1.931
C1	51900000	PVI	1.931
C1	51900000	IPL	2.2110000000000003
C1	52000000	FCA	5.468
C1	52000000	PRU	3.1220000000000003
C1	52000000	PBE	1.9900000000000002
C1	52000000	PVI	1.9900000000000002
